Gmt time,Open,High,Low,Close,Volume
07.12.2018 22:00:00.000,1248.935,1248.935,1248.935,1248.935,0
08.12.2018 22:00:00.000,1248.935,1248.935,1248.935,1248.935,0
09.12.2018 22:00:00.000,1250.244,1251.345,1241.822,1244.855,35508480.1913
10.12.2018 22:00:00.000,1244.865,1249.735,1241.232,1243.525,30930014.952999998
11.12.2018 22:00:00.000,1243.402,1247.445,1242.235,1245.995,28446679.7115
12.12.2018 22:00:00.000,1246.452,1246.952,1240.312,1242.315,30349500.119599998
13.12.2018 22:00:00.000,1242.135,1243.272,1233.102,1238.845,31682430.267300002
14.12.2018 22:00:00.000,1238.845,1238.845,1238.845,1238.845,0
15.12.2018 22:00:00.000,1238.845,1238.845,1238.845,1238.845,0
16.12.2018 22:00:00.000,1239.385,1248.325,1236.055,1246.225,24010332.897200003
17.12.2018 22:00:00.000,1246.215,1250.585,1245.282,1249.752,19610670.298299998
18.12.2018 22:00:00.000,1250.165,1258.235,1241.922,1243.435,37465936.66069999
19.12.2018 22:00:00.000,1243.625,1266.732,1242.942,1260.225,45574351.90699999
20.12.2018 22:00:00.000,1260.765,1262.945,1254.112,1256.165,33782395.065
21.12.2018 22:00:00.000,1256.165,1256.165,1256.165,1256.165,0
22.12.2018 22:00:00.000,1256.165,1256.165,1256.165,1256.165,0
23.12.2018 22:00:00.000,1257.952,1270.345,1257.702,1269.315,24726274.728900004
24.12.2018 22:00:00.000,1269.315,1269.315,1269.315,1269.315,0
25.12.2018 22:00:00.000,1269.755,1279.295,1264.532,1267.475,29349261.373400003
26.12.2018 22:00:00.000,1267.375,1279.182,1266.872,1276.015,49214305.818
27.12.2018 22:00:00.000,1275.625,1282.365,1274.502,1281.285,45572600.84159999
28.12.2018 22:00:00.000,1281.285,1281.285,1281.285,1281.285,0
29.12.2018 22:00:00.000,1281.285,1281.285,1281.285,1281.285,0
30.12.2018 22:00:00.000,1280.585,1284.242,1277.695,1282.915,28992070.138399992
31.12.2018 22:00:00.000,1282.915,1282.915,1282.915,1282.915,0
01.01.2019 22:00:00.000,1282.805,1288.975,1278.942,1284.945,34532544.8216
02.01.2019 22:00:00.000,1287.295,1295.295,1284.795,1294.595,48431021.899100006
03.01.2019 22:00:00.000,1294.335,1298.765,1276.822,1285.675,44893525.0639
04.01.2019 22:00:00.000,1285.675,1285.675,1285.675,1285.675,0
05.01.2019 22:00:00.000,1285.675,1285.675,1285.675,1285.675,0
06.01.2019 22:00:00.000,1285.802,1295.255,1282.865,1289.625,32900070.190499995
07.01.2019 22:00:00.000,1289.315,1290.445,1279.602,1285.575,31210829.824300002
08.01.2019 22:00:00.000,1285.195,1294.065,1280.272,1293.875,30753567.635899995
09.01.2019 22:00:00.000,1293.895,1297.305,1286.335,1286.602,36795810.0738
10.01.2019 22:00:00.000,1287.005,1295.382,1286.995,1287.905,32734184.9953
11.01.2019 22:00:00.000,1287.905,1287.905,1287.905,1287.905,0
12.01.2019 22:00:00.000,1287.905,1287.905,1287.905,1287.905,0
13.01.2019 22:00:00.000,1288.102,1295.988,1287.735,1291.762,31809659.942800004
14.01.2019 22:00:00.000,1292.335,1294.875,1286.922,1289.855,32813291.013100002
15.01.2019 22:00:00.000,1290.125,1295.282,1288.082,1294.065,27270815.1641
16.01.2019 22:00:00.000,1294.425,1295.562,1288.932,1292.385,26890385.2253
17.01.2019 22:00:00.000,1292.505,1292.802,1280.832,1281.995,25575549.870799996
18.01.2019 22:00:00.000,1281.995,1281.995,1281.995,1281.995,0
19.01.2019 22:00:00.000,1281.995,1281.995,1281.995,1281.995,0
20.01.2019 22:00:00.000,1281.825,1283.782,1276.945,1280.415,13109939.977599999
21.01.2019 22:00:00.000,1280.065,1286.035,1277.662,1285.555,23287094.771900002
22.01.2019 22:00:00.000,1285.375,1286.722,1278.872,1283.135,28244677.9461
23.01.2019 22:00:00.000,1283.095,1285.025,1277.055,1281.585,28457490.1909
24.01.2019 22:00:00.000,1281.165,1304.555,1280.185,1303.805,25465630.0098
25.01.2019 22:00:00.000,1303.805,1303.805,1303.805,1303.805,0
26.01.2019 22:00:00.000,1303.805,1303.805,1303.805,1303.805,0
27.01.2019 22:00:00.000,1301.665,1304.645,1297.852,1303.715,19748612.925399996
28.01.2019 22:00:00.000,1303.415,1312.225,1302.952,1312.125,27069693.0289
29.01.2019 22:00:00.000,1312.545,1323.585,1309.242,1320.225,27088056.6537
30.01.2019 22:00:00.000,1320.625,1326.472,1317.675,1322.095,27441968.0534
31.01.2019 22:00:00.000,1321.715,1323.752,1316.312,1318.015,27330575.4513
01.02.2019 22:00:00.000,1318.015,1318.015,1318.015,1318.015,0
02.02.2019 22:00:00.000,1318.015,1318.015,1318.015,1318.015,0
03.02.2019 22:00:00.000,1318.255,1319.295,1308.802,1312.545,21716009.959699996
04.02.2019 22:00:00.000,1312.545,1317.095,1310.935,1315.605,25576563.9839
05.02.2019 22:00:00.000,1315.602,1316.042,1305.932,1306.915,23256279.826299995
06.02.2019 22:00:00.000,1307.205,1312.152,1302.982,1310.495,27425049.856200002
07.02.2019 22:00:00.000,1310.305,1315.815,1308.002,1314.695,23982609.957399998
08.02.2019 22:00:00.000,1314.695,1314.695,1314.695,1314.695,0
09.02.2019 22:00:00.000,1314.695,1314.695,1314.695,1314.695,0
10.02.2019 22:00:00.000,1314.702,1315.122,1303.912,1308.495,22530070.170700002
11.02.2019 22:00:00.000,1308.405,1314.955,1306.705,1311.225,17435135.141000003
12.02.2019 22:00:00.000,1311.185,1318.375,1305.262,1306.665,21289049.8935
13.02.2019 22:00:00.000,1306.115,1314.565,1302.552,1312.685,26924859.9411
14.02.2019 22:00:00.000,1312.645,1322.802,1311.605,1321.785,21554914.9811
15.02.2019 22:00:00.000,1321.785,1321.785,1321.785,1321.785,0
16.02.2019 22:00:00.000,1321.785,1321.785,1321.785,1321.785,0
17.02.2019 22:00:00.000,1321.612,1327.865,1320.892,1326.695,10974479.0794
18.02.2019 22:00:00.000,1326.585,1342.075,1323.075,1341.625,25148610.964199997
19.02.2019 22:00:00.000,1340.735,1346.935,1337.092,1338.815,25742499.1428
20.02.2019 22:00:00.000,1339.125,1341.745,1321.302,1324.095,56912594.765300006
21.02.2019 22:00:00.000,1323.935,1333.315,1321.745,1328.635,39295530.20020001
22.02.2019 22:00:00.000,1328.635,1328.635,1328.635,1328.635,0
23.02.2019 22:00:00.000,1328.635,1328.635,1328.635,1328.635,0
24.02.2019 22:00:00.000,1329.195,1332.802,1325.382,1327.935,23248715.087999996
25.02.2019 22:00:00.000,1328.265,1330.412,1323.732,1329.355,26983794.957599998
26.02.2019 22:00:00.000,1329.625,1330.595,1317.092,1320.215,32301429.733799998
27.02.2019 22:00:00.000,1320.565,1327.505,1312.752,1313.605,30451824.814
28.02.2019 22:00:00.000,1314.765,1315.435,1290.402,1293.805,41005404.75539999
01.03.2019 22:00:00.000,1293.805,1293.805,1293.805,1293.805,0
02.03.2019 22:00:00.000,1293.805,1293.805,1293.805,1293.805,0
03.03.2019 22:00:00.000,1293.995,1297.272,1283.045,1286.902,32648850.291699994
04.03.2019 22:00:00.000,1287.505,1289.762,1281.402,1288.275,41132884.44279999
05.03.2019 22:00:00.000,1287.965,1291.000,1283.802,1286.615,35365145.564
06.03.2019 22:00:00.000,1286.965,1289.282,1281.072,1285.875,35733870.088999994
07.03.2019 22:00:00.000,1286.355,1300.992,1285.442,1298.805,42048484.891799994
08.03.2019 22:00:00.000,1298.805,1298.805,1298.805,1298.805,0
09.03.2019 22:00:00.000,1298.805,1298.805,1298.805,1298.805,0
10.03.2019 21:00:00.000,1298.305,1299.332,1290.722,1293.865,26112880.125800002
11.03.2019 21:00:00.000,1294.195,1302.422,1292.285,1301.765,31263050.436999995
12.03.2019 21:00:00.000,1302.025,1311.485,1300.792,1310.915,24966159.149899997
13.03.2019 21:00:00.000,1309.545,1310.572,1293.042,1297.765,28299519.821999997
14.03.2019 21:00:00.000,1296.655,1306.605,1294.225,1302.825,30363769.844200004
15.03.2019 21:00:00.000,1302.825,1302.825,1302.825,1302.825,0
16.03.2019 21:00:00.000,1302.825,1302.825,1302.825,1302.825,0
17.03.2019 21:00:00.000,1303.245,1306.945,1298.462,1303.965,18691874.9661
18.03.2019 21:00:00.000,1304.002,1311.095,1302.575,1306.875,24770484.9542
19.03.2019 21:00:00.000,1305.855,1317.232,1298.862,1312.665,32773474.954100005
20.03.2019 21:00:00.000,1313.355,1320.602,1303.492,1309.795,36095544.94930001
21.03.2019 21:00:00.000,1309.925,1315.162,1307.045,1313.745,33542334.869599998
22.03.2019 21:00:00.000,1313.745,1313.745,1313.745,1313.745,0
23.03.2019 21:00:00.000,1313.745,1313.745,1313.745,1313.745,0
24.03.2019 21:00:00.000,1314.295,1324.742,1311.255,1322.102,26520209.8039
25.03.2019 21:00:00.000,1322.365,1323.492,1312.932,1315.902,35175410.03259999
26.03.2019 21:00:00.000,1316.315,1319.535,1308.332,1311.295,42818724.93039999
27.03.2019 21:00:00.000,1310.045,1312.522,1288.752,1290.475,39337870.1506
28.03.2019 21:00:00.000,1290.765,1299.992,1286.935,1292.495,35181273.0431
29.03.2019 21:00:00.000,1292.495,1292.495,1292.495,1292.495,0
30.03.2019 21:00:00.000,1292.495,1292.495,1292.495,1292.495,0
31.03.2019 21:00:00.000,1293.345,1297.255,1286.642,1287.975,30568560.034099996
01.04.2019 21:00:00.000,1288.115,1292.952,1285.445,1292.935,22395379.111000005
02.04.2019 21:00:00.000,1292.535,1294.795,1288.622,1290.135,29608635.425700005
03.04.2019 21:00:00.000,1290.705,1294.622,1281.085,1292.605,20475455.001000002
04.04.2019 21:00:00.000,1292.955,1293.845,1284.602,1291.795,37717457.9648
05.04.2019 21:00:00.000,1291.795,1291.795,1291.795,1291.795,0
06.04.2019 21:00:00.000,1291.795,1291.795,1291.795,1291.795,0
07.04.2019 21:00:00.000,1292.595,1303.915,1291.672,1297.532,18734515.160199996
08.04.2019 21:00:00.000,1298.175,1306.385,1296.792,1304.483,27104939.967499997
09.04.2019 21:00:00.000,1304.675,1310.845,1301.132,1308.275,31763210.4607
10.04.2019 21:00:00.000,1309.255,1309.425,1289.842,1292.842,31689799.8154
11.04.2019 21:00:00.000,1292.985,1295.975,1290.242,1290.865,27945500.2395
12.04.2019 21:00:00.000,1290.865,1290.865,1290.865,1290.865,0
13.04.2019 21:00:00.000,1290.865,1290.865,1290.865,1290.865,0
14.04.2019 21:00:00.000,1291.505,1292.182,1282.732,1289.215,24657605.111499995
15.04.2019 21:00:00.000,1288.335,1288.985,1273.162,1277.145,37238605.26060001
16.04.2019 21:00:00.000,1277.265,1280.005,1273.192,1274.393,31266409.873999994
17.04.2019 21:00:00.000,1274.385,1277.845,1271.392,1276.105,33284885.0638
18.04.2019 21:00:00.000,1276.105,1276.105,1276.105,1276.105,0
19.04.2019 21:00:00.000,1276.105,1276.105,1276.105,1276.105,0
20.04.2019 21:00:00.000,1276.105,1276.105,1276.105,1276.105,0
21.04.2019 21:00:00.000,1276.052,1280.002,1274.032,1275.245,17029935.1066
22.04.2019 21:00:00.000,1275.535,1276.695,1266.502,1272.655,21658960.1189
23.04.2019 21:00:00.000,1272.675,1278.725,1268.992,1276.785,27342819.928999998
24.04.2019 21:00:00.000,1276.165,1282.842,1273.602,1277.575,28259150.058000006
25.04.2019 21:00:00.000,1277.265,1288.895,1274.502,1286.305,36076215.311699994
26.04.2019 21:00:00.000,1286.305,1286.305,1286.305,1286.305,0
27.04.2019 21:00:00.000,1286.305,1286.305,1286.305,1286.305,0
28.04.2019 21:00:00.000,1286.725,1286.905,1278.285,1280.258,24498780.3699
29.04.2019 21:00:00.000,1280.345,1286.405,1280.032,1284.475,28606169.998600002
30.04.2019 21:00:00.000,1283.705,1287.575,1273.132,1276.972,33100519.9551
01.05.2019 21:00:00.000,1277.152,1278.252,1266.452,1271.815,33735720.1278
02.05.2019 21:00:00.000,1271.015,1282.755,1268.792,1279.395,32829850.003200002
03.05.2019 21:00:00.000,1279.395,1279.395,1279.395,1279.395,0
04.05.2019 21:00:00.000,1279.395,1279.395,1279.395,1279.395,0
05.05.2019 21:00:00.000,1280.805,1286.002,1277.232,1280.662,46006009.2361
06.05.2019 21:00:00.000,1281.845,1286.292,1278.352,1284.572,43402064.7259
07.05.2019 21:00:00.000,1284.725,1291.685,1279.562,1281.235,38254684.7762
08.05.2019 21:00:00.000,1281.435,1288.272,1279.835,1284.885,51022530.1384
09.05.2019 21:00:00.000,1284.725,1289.682,1283.332,1286.115,49596549.80879999
10.05.2019 21:00:00.000,1286.115,1286.115,1286.115,1286.115,0
11.05.2019 21:00:00.000,1286.115,1286.115,1286.115,1286.115,0
12.05.2019 21:00:00.000,1287.995,1301.472,1282.152,1300.145,35915349.066099994
13.05.2019 21:00:00.000,1300.445,1303.535,1293.942,1297.092,36269266.14349999
14.05.2019 21:00:00.000,1297.505,1301.112,1293.252,1296.765,54868230.0747
15.05.2019 21:00:00.000,1296.875,1298.915,1284.222,1287.955,28123675.376000002
16.05.2019 21:00:00.000,1287.045,1289.142,1275.042,1278.095,31168814.912499998
17.05.2019 21:00:00.000,1278.095,1278.095,1278.095,1278.095,0
18.05.2019 21:00:00.000,1278.095,1278.095,1278.095,1278.095,0
19.05.2019 21:00:00.000,1277.915,1279.182,1273.852,1277.902,25332919.9848
20.05.2019 21:00:00.000,1278.165,1278.185,1269.732,1275.135,20108649.7453
21.05.2019 21:00:00.000,1275.005,1277.495,1272.692,1273.622,23133034.884900004
22.05.2019 21:00:00.000,1273.665,1287.482,1273.015,1283.763,32598432.958100002
23.05.2019 21:00:00.000,1283.745,1285.432,1280.995,1285.225,33835790.022999994
24.05.2019 21:00:00.000,1285.225,1285.225,1285.225,1285.225,0
25.05.2019 21:00:00.000,1285.225,1285.225,1285.225,1285.225,0
26.05.2019 21:00:00.000,1285.155,1287.635,1283.992,1285.275,17254699.8859
27.05.2019 21:00:00.000,1285.565,1286.822,1276.362,1280.395,41958014.712
28.05.2019 21:00:00.000,1280.115,1285.752,1279.312,1280.710,47780934.795700006
29.05.2019 21:00:00.000,1280.635,1289.472,1275.212,1288.705,32022442.028099995
30.05.2019 21:00:00.000,1288.855,1307.000,1288.265,1305.905,47959145.81420001
31.05.2019 21:00:00.000,1305.905,1305.905,1305.905,1305.905,0
01.06.2019 21:00:00.000,1305.905,1305.905,1305.905,1305.905,0
02.06.2019 21:00:00.000,1307.602,1328.192,1306.235,1325.355,48161748.439
03.06.2019 21:00:00.000,1325.375,1329.302,1320.135,1325.692,42843224.9424
04.06.2019 21:00:00.000,1325.692,1344.292,1324.772,1330.685,62454344.5409
05.06.2019 21:00:00.000,1331.632,1339.992,1327.445,1335.752,51855554.998
06.06.2019 21:00:00.000,1335.765,1348.455,1330.492,1341.302,47371324.7479
07.06.2019 21:00:00.000,1341.302,1341.302,1341.302,1341.302,0
08.06.2019 21:00:00.000,1341.302,1341.302,1341.302,1341.302,0
09.06.2019 21:00:00.000,1337.302,1337.912,1325.282,1328.175,42109928.13120001
10.06.2019 21:00:00.000,1328.132,1330.075,1320.072,1327.412,35283549.964499995
11.06.2019 21:00:00.000,1327.175,1338.582,1326.232,1333.862,36353980.1539
12.06.2019 21:00:00.000,1334.385,1343.355,1332.612,1342.332,33789019.8529
13.06.2019 21:00:00.000,1342.612,1358.402,1337.992,1341.832,62980416.5665
14.06.2019 21:00:00.000,1341.832,1341.832,1341.832,1341.832,0
15.06.2019 21:00:00.000,1341.832,1341.832,1341.832,1341.832,0
16.06.2019 21:00:00.000,1342.115,1343.762,1333.162,1340.002,34638494.8493
17.06.2019 21:00:00.000,1340.495,1354.812,1338.855,1346.972,56590664.908099994
18.06.2019 21:00:00.000,1347.075,1362.852,1341.515,1360.612,54931843.250800006
19.06.2019 21:00:00.000,1361.125,1394.415,1357.875,1389.022,80309810.2209
20.06.2019 21:00:00.000,1387.525,1412.082,1382.735,1400.102,75923218.429
21.06.2019 21:00:00.000,1400.102,1400.102,1400.102,1400.102,0
22.06.2019 21:00:00.000,1400.102,1400.102,1400.102,1400.102,0
23.06.2019 21:00:00.000,1400.885,1421.632,1400.102,1420.292,51519864.9168
24.06.2019 21:00:00.000,1419.902,1439.582,1412.162,1423.682,73281625.09189999
25.06.2019 21:00:00.000,1425.145,1425.305,1402.202,1409.375,59250845.25360001
26.06.2019 21:00:00.000,1409.805,1412.392,1398.882,1410.252,57244640.35049999
27.06.2019 21:00:00.000,1410.292,1424.862,1405.912,1410.095,47145754.8442
28.06.2019 21:00:00.000,1410.095,1410.095,1410.095,1410.095,0
29.06.2019 21:00:00.000,1410.095,1410.095,1410.095,1410.095,0
30.06.2019 21:00:00.000,1398.335,1398.335,1382.025,1385.082,55756748.73600001
01.07.2019 21:00:00.000,1384.245,1421.322,1383.565,1418.705,52821819.1267
02.07.2019 21:00:00.000,1419.205,1438.102,1412.282,1418.885,58072751.164299995
03.07.2019 21:00:00.000,1420.055,1421.935,1410.425,1416.225,25366694.7498
04.07.2019 21:00:00.000,1416.905,1424.522,1386.752,1399.135,66775050.16330001
05.07.2019 21:00:00.000,1399.135,1399.135,1399.135,1399.135,0
06.07.2019 21:00:00.000,1399.135,1399.135,1399.135,1399.135,0
07.07.2019 21:00:00.000,1399.465,1407.805,1391.992,1395.863,34648069.977800004
08.07.2019 21:00:00.000,1395.315,1400.292,1385.982,1397.992,36204299.896800004
09.07.2019 21:00:00.000,1398.285,1419.212,1390.132,1419.182,50659939.885199994
10.07.2019 21:00:00.000,1419.025,1427.392,1401.102,1404.678,54459469.9145
11.07.2019 21:00:00.000,1404.595,1417.112,1403.365,1415.755,42968719.7505
12.07.2019 21:00:00.000,1415.755,1415.755,1415.755,1415.755,0
13.07.2019 21:00:00.000,1415.755,1415.755,1415.755,1415.755,0
14.07.2019 21:00:00.000,1416.092,1420.062,1407.942,1414.262,31847900.926999994
15.07.2019 21:00:00.000,1415.295,1418.552,1401.082,1406.262,40616182.14869999
16.07.2019 21:00:00.000,1406.875,1427.000,1400.322,1426.542,41868403.5839
17.07.2019 21:00:00.000,1430.000,1448.322,1414.862,1447.363,54931811.5117
18.07.2019 21:00:00.000,1447.392,1453.242,1420.442,1426.102,59906041.5926
19.07.2019 21:00:00.000,1426.102,1426.102,1426.102,1426.102,0
20.07.2019 21:00:00.000,1426.102,1426.102,1426.102,1426.102,0
21.07.2019 21:00:00.000,1428.212,1430.232,1422.462,1425.332,37248995.155
22.07.2019 21:00:00.000,1425.762,1430.425,1414.432,1417.812,43771460.503299996
23.07.2019 21:00:00.000,1418.022,1429.812,1416.572,1425.902,24997255.0271
24.07.2019 21:00:00.000,1426.335,1434.032,1411.292,1414.642,45472694.7543
25.07.2019 21:00:00.000,1414.562,1425.092,1413.525,1418.902,36099735.0811
26.07.2019 21:00:00.000,1418.902,1418.902,1418.902,1418.902,0
27.07.2019 21:00:00.000,1418.902,1418.902,1418.902,1418.902,0
28.07.2019 21:00:00.000,1419.535,1428.365,1415.102,1427.002,24993785.9474
29.07.2019 21:00:00.000,1427.122,1433.502,1422.535,1431.132,26425815.0607
30.07.2019 21:00:00.000,1431.532,1434.742,1410.832,1413.322,38700604.91550001
31.07.2019 21:00:00.000,1413.625,1446.255,1400.725,1445.235,48997291.684300005
01.08.2019 21:00:00.000,1445.605,1449.652,1430.522,1441.302,44006984.71040001
02.08.2019 21:00:00.000,1441.302,1441.302,1441.302,1441.302,0
03.08.2019 21:00:00.000,1441.302,1441.302,1441.302,1441.302,0
04.08.2019 21:00:00.000,1440.502,1470.015,1436.895,1464.252,68568500.10160002
05.08.2019 21:00:00.000,1468.955,1475.185,1456.642,1474.832,59315014.45160001
06.08.2019 21:00:00.000,1474.515,1510.652,1472.522,1502.133,66372411.3107
07.08.2019 21:00:00.000,1501.085,1509.785,1490.225,1501.453,48643179.77430001
08.08.2019 21:00:00.000,1505.172,1509.402,1495.015,1497.502,45553269.80329999
09.08.2019 21:00:00.000,1497.502,1497.502,1497.502,1497.502,0
10.08.2019 21:00:00.000,1497.502,1497.502,1497.502,1497.502,0
11.08.2019 21:00:00.000,1498.015,1520.502,1487.662,1511.372,32980322.882700004
12.08.2019 21:00:00.000,1511.585,1535.252,1480.102,1501.672,59538013.279300004
13.08.2019 21:00:00.000,1502.645,1524.292,1494.445,1516.963,53637932.44960001
14.08.2019 21:00:00.000,1516.962,1527.265,1508.092,1523.522,50529319.822799996
15.08.2019 21:00:00.000,1524.195,1528.202,1503.902,1513.985,36484080.19510001
16.08.2019 21:00:00.000,1513.985,1513.985,1513.985,1513.985,0
17.08.2019 21:00:00.000,1513.985,1513.985,1513.985,1513.985,0
18.08.2019 21:00:00.000,1512.802,1513.275,1493.425,1496.402,41797421.99169999
19.08.2019 21:00:00.000,1496.422,1508.785,1493.222,1507.802,34158134.8178
20.08.2019 21:00:00.000,1508.122,1508.352,1496.692,1503.202,35348220.22919999
21.08.2019 21:00:00.000,1502.872,1504.872,1492.702,1498.802,34109503.165
22.08.2019 21:00:00.000,1498.912,1530.542,1493.712,1527.502,46511732.3995
23.08.2019 21:00:00.000,1527.502,1527.502,1527.502,1527.502,0
24.08.2019 21:00:00.000,1527.502,1527.502,1527.502,1527.502,0
25.08.2019 21:00:00.000,1536.072,1555.432,1525.252,1528.092,78062374.7707
26.08.2019 21:00:00.000,1527.752,1544.835,1525.922,1542.942,43421635.091199994
27.08.2019 21:00:00.000,1542.572,1547.062,1532.142,1539.702,56004319.96610001
28.08.2019 21:00:00.000,1539.792,1550.605,1519.875,1527.912,70554654.7771
29.08.2019 21:00:00.000,1528.255,1533.392,1517.252,1520.902,65438648.9394
30.08.2019 21:00:00.000,1520.902,1520.902,1520.902,1520.902,0
31.08.2019 21:00:00.000,1520.902,1520.902,1520.902,1520.902,0
01.09.2019 21:00:00.000,1528.785,1534.502,1519.552,1529.412,26727949.996700004
02.09.2019 21:00:00.000,1530.165,1549.925,1521.825,1547.602,54184601.96280001
03.09.2019 21:00:00.000,1547.295,1557.265,1534.102,1552.702,65153561.35400002
04.09.2019 21:00:00.000,1552.502,1553.252,1506.547,1519.502,72636261.2251
05.09.2019 21:00:00.000,1517.802,1528.145,1502.795,1507.302,84205454.2899
06.09.2019 21:00:00.000,1507.302,1507.302,1507.302,1507.302,0
07.09.2019 21:00:00.000,1507.302,1507.302,1507.302,1507.302,0
08.09.2019 21:00:00.000,1508.362,1515.722,1497.832,1499.402,58303322.8519
09.09.2019 21:00:00.000,1499.272,1501.165,1484.665,1486.302,56090637.5053
10.09.2019 21:00:00.000,1486.212,1498.435,1485.502,1497.702,51619892.3587
11.09.2019 21:00:00.000,1497.212,1524.445,1489.492,1499.435,62569739.58009999
12.09.2019 21:00:00.000,1499.132,1509.252,1485.992,1489.152,53445457.90540001
13.09.2019 21:00:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 21:00:00.000,1489.152,1489.152,1489.152,1489.152,0
15.09.2019 21:00:00.000,1507.402,1512.191,1496.125,1498.842,67342688.7989
16.09.2019 21:00:00.000,1499.422,1507.295,1493.685,1501.792,45595427.9901
17.09.2019 21:00:00.000,1501.735,1511.902,1483.452,1494.452,42720711.8273
18.09.2019 21:00:00.000,1494.545,1504.772,1489.222,1499.182,44947140.157199994
19.09.2019 21:00:00.000,1499.250,1517.502,1498.215,1517.502,37105369.717
20.09.2019 21:00:00.000,1517.502,1517.502,1517.502,1517.502,0
21.09.2019 21:00:00.000,1517.502,1517.502,1517.502,1517.502,0
22.09.2019 21:00:00.000,1514.852,1527.035,1511.772,1522.752,45563979.208500005
23.09.2019 21:00:00.000,1522.642,1535.922,1515.852,1532.752,48806234.777100004
24.09.2019 21:00:00.000,1532.132,1535.385,1500.692,1504.302,65585029.66189999
25.09.2019 21:00:00.000,1504.352,1512.515,1500.642,1505.102,52944365.2632
26.09.2019 21:00:00.000,1504.912,1507.625,1487.102,1497.402,60612745.16599999
27.09.2019 21:00:00.000,1497.402,1497.402,1497.402,1497.402,0
28.09.2019 21:00:00.000,1497.402,1497.402,1497.402,1497.402,0
29.09.2019 21:00:00.000,1495.022,1500.792,1464.712,1472.902,58621084.89890001
30.09.2019 21:00:00.000,1472.472,1487.455,1459.295,1479.542,59908070.8026
01.10.2019 21:00:00.000,1479.275,1505.332,1474.735,1500.302,55579047.32209999
02.10.2019 21:00:00.000,1499.922,1519.842,1496.022,1505.602,62982785.8508
03.10.2019 21:00:00.000,1505.802,1516.062,1496.072,1505.202,68933290.1239
04.10.2019 21:00:00.000,1505.202,1505.202,1505.202,1505.202,0
05.10.2019 21:00:00.000,1505.202,1505.202,1505.202,1505.202,0
06.10.2019 21:00:00.000,1512.662,1512.715,1488.282,1493.902,55614970.564799994
07.10.2019 21:00:00.000,1493.712,1510.022,1487.185,1506.002,78016989.91659999
08.10.2019 21:00:00.000,1506.352,1512.742,1500.075,1506.102,59128724.366399996
09.10.2019 21:00:00.000,1506.072,1517.292,1491.372,1494.502,76147679.6566
10.10.2019 21:00:00.000,1494.462,1503.385,1474.202,1489.502,69124489.6055
11.10.2019 21:00:00.000,1489.502,1489.502,1489.502,1489.502,0
12.10.2019 21:00:00.000,1489.502,1489.502,1489.502,1489.502,0
13.10.2019 21:00:00.000,1488.852,1497.345,1483.132,1493.702,53478874.773
14.10.2019 21:00:00.000,1493.552,1498.702,1477.392,1481.522,69919249.29609999
15.10.2019 21:00:00.000,1481.282,1491.805,1477.255,1490.252,72007135.68910001
16.10.2019 21:00:00.000,1490.602,1497.585,1483.702,1492.302,69025980.11480002
17.10.2019 21:00:00.000,1492.142,1494.362,1485.102,1490.502,53720074.564
18.10.2019 21:00:00.000,1490.502,1490.502,1490.502,1490.502,0
19.10.2019 21:00:00.000,1490.502,1490.502,1490.502,1490.502,0
20.10.2019 21:00:00.000,1491.762,1495.435,1481.752,1485.002,44952427.8343
21.10.2019 21:00:00.000,1484.812,1489.212,1481.082,1488.102,49576710.1349
22.10.2019 21:00:00.000,1488.152,1496.535,1487.935,1492.373,52417615.175299995
23.10.2019 21:00:00.000,1492.302,1504.592,1488.205,1504.402,47784739.375199996
24.10.2019 21:00:00.000,1503.982,1518.175,1500.822,1505.102,55263514.8467
25.10.2019 21:00:00.000,1505.102,1505.102,1505.102,1505.102,0
26.10.2019 21:00:00.000,1505.102,1505.102,1505.102,1505.102,0
27.10.2019 21:00:00.000,1505.012,1508.432,1490.242,1492.902,50068134.8146
28.10.2019 21:00:00.000,1492.472,1495.005,1483.782,1488.102,41799055.6212
29.10.2019 21:00:00.000,1488.355,1496.865,1481.402,1496.102,53571460.00850001
30.10.2019 21:00:00.000,1496.232,1514.405,1494.015,1513.402,59708335.1012
31.10.2019 21:00:00.000,1513.332,1516.322,1503.542,1514.802,47830104.797900006
01.11.2019 21:00:00.000,1514.802,1514.802,1514.802,1514.802,0
02.11.2019 21:00:00.000,1514.802,1514.802,1514.802,1514.802,0
03.11.2019 22:00:00.000,1514.382,1515.025,1504.592,1510.145,45138650.1043
04.11.2019 22:00:00.000,1509.992,1509.992,1479.572,1484.015,61478636.47360001
05.11.2019 22:00:00.000,1483.512,1494.385,1482.702,1490.955,40707398.772199996
06.11.2019 22:00:00.000,1490.662,1492.395,1460.812,1468.855,76167864.59109998
07.11.2019 22:00:00.000,1468.212,1473.165,1456.452,1459.425,59413613.4087
08.11.2019 22:00:00.000,1459.425,1459.425,1459.425,1459.425,0
09.11.2019 22:00:00.000,1459.425,1459.425,1459.425,1459.425,0
10.11.2019 22:00:00.000,1459.902,1466.635,1448.432,1456.255,40695845.0078
11.11.2019 22:00:00.000,1455.632,1460.645,1445.825,1456.865,62673664.48069999
12.11.2019 22:00:00.000,1456.542,1467.312,1456.102,1464.015,56723880.44
13.11.2019 22:00:00.000,1463.692,1474.852,1461.285,1471.745,56202639.669199996
