BASKET_ID,PRODUCT
9.94E+14,PRD0900829|PRD0904174|PRD0902135|PRD0904059|PRD0903632|PRD0900008|PRD0901335|PRD0901887|PRD0900380|PRD0903053|PRD0903678|PRD0902505
9.94E+14,PRD0903608|PRD0902061|PRD0900867|PRD0904152|PRD0901116|PRD0900121|PRD0904917|PRD0903157|PRD0903595
9.94E+14,PRD0903955|PRD0900891|PRD0904075|PRD0902331|PRD0901947|PRD0900315|PRD0901649|PRD0902218|PRD0903654|PRD0902757|PRD0901211|PRD0901818|PRD0904982|PRD0902029|PRD0900672|PRD0904230|PRD0901802|PRD0903101|PRD0901820|PRD0901837|PRD0900025|PRD0900593|PRD0900354|PRD0903542|PRD0901589|PRD0901049
9.94E+14,PRD0904735|PRD0900352|PRD0902540|PRD0903977|PRD0900159|PRD0901943|PRD0900104|PRD0903678
9.94E+14,PRD0904154|PRD0900254|PRD0903571|PRD0900660|PRD0901983
9.94E+14,PRD0903592|PRD0902227|PRD0901505|PRD0902322|PRD0901348|PRD0902556|PRD0901922|PRD0903052|PRD0900810|PRD0900684|PRD0901878|PRD0902540|PRD0901153|PRD0902198|PRD0903542
9.94E+14,PRD0904713|PRD0901861|PRD0903514|PRD0902232|PRD0900486|PRD0903939|PRD0903683|PRD0904363|PRD0900582|PRD0901098|PRD0904507|PRD0901502|PRD0903138
9.94E+14,PRD0903419|PRD0903287|PRD0901478|PRD0903052|PRD0903993|PRD0900684|PRD0904887|PRD0900466|PRD0904883|PRD0901583|PRD0904365|PRD0904276|PRD0901265|PRD0900830|PRD0902540|PRD0903343|PRD0900676|PRD0903683|PRD0902311|PRD0900295|PRD0904553|PRD0904039|PRD0900923|PRD0902621|PRD0903106|PRD0902213|PRD0902308|PRD0901742|PRD0900357
9.94E+14,PRD0902215|PRD0902737|PRD0901712|PRD0903256|PRD0904217|PRD0901672
9.94E+14,PRD0904941|PRD0904848|PRD0900336|PRD0902882|PRD0901355|PRD0904250|PRD0901233|PRD0901777|PRD0902129|PRD0904488|PRD0904429|PRD0903774|PRD0900993|PRD0901220|PRD0904054
9.94E+14,PRD0900963|PRD0900154|PRD0901819
9.94E+14,PRD0901741|PRD0900794|PRD0902029|PRD0904078|PRD0903033|PRD0900644|PRD0900275|PRD0900193|PRD0902233
9.94E+14,PRD0903555|PRD0902115|PRD0904158|PRD0904620|PRD0901086|PRD0903298
9.94E+14,PRD0903764|PRD0904358|PRD0903759|PRD0900356|PRD0903868|PRD0903413|PRD0900986|PRD0903677
9.94E+14,PRD0902266|PRD0903130|PRD0903052|PRD0903788|PRD0900302|PRD0900173|PRD0903654|PRD0901821|PRD0901192|PRD0900125|PRD0903298
9.94E+14,PRD0902368|PRD0904722|PRD0903440|PRD0902029|PRD0901316|PRD0904401|PRD0903033|PRD0901228|PRD0902618|PRD0901948|PRD0903868|PRD0904025|PRD0904615|PRD0900125|PRD0901092|PRD0902479|PRD0902910|PRD0901445|PRD0902202|PRD0903081|PRD0900151|PRD0901386|PRD0901977|PRD0900195|PRD0902399|PRD0903478|PRD0904910|PRD0903553|PRD0903183
9.94E+14,PRD0903388|PRD0904332|PRD0900251|PRD0904976|PRD0901316|PRD0903063|PRD0904600|PRD0900565|PRD0904984|PRD0900633|PRD0902420|PRD0904945|PRD0901493|PRD0901305|PRD0902930|PRD0904358|PRD0900676|PRD0902328|PRD0902407|PRD0901907|PRD0900788|PRD0901092|PRD0902822|PRD0900986|PRD0903539|PRD0903553|PRD0901909|PRD0903307|PRD0900658|PRD0900200|PRD0904166|PRD0901386|PRD0902013|PRD0904323|PRD0900807
9.94E+14,PRD0902331|PRD0904962|PRD0904720|PRD0904976|PRD0903228|PRD0902546|PRD0901363|PRD0903496
9.94E+14,PRD0904751|PRD0900457|PRD0901205|PRD0901775|PRD0904250|PRD0903612|PRD0902824|PRD0900878|PRD0904842|PRD0903623|PRD0901564|PRD0904608|PRD0901464|PRD0900707
9.94E+14,PRD0900871|PRD0903178|PRD0900121|PRD0902346|PRD0903360|PRD0903570|PRD0903114
9.94E+14,PRD0902981
9.94E+14,PRD0904988|PRD0903047|PRD0901797|PRD0904976|PRD0902651|PRD0902295|PRD0903867|PRD0903052|PRD0900407|PRD0901878|PRD0900679|PRD0904080|PRD0900665|PRD0901684|PRD0902863|PRD0900228|PRD0901659|PRD0900349|PRD0904323|PRD0900482|PRD0903043|PRD0902424|PRD0904504|PRD0900190|PRD0900996
9.94E+14,PRD0901971|PRD0904505
9.94E+14,PRD0901059|PRD0900348|PRD0900876|PRD0904965|PRD0902129|PRD0903423|PRD0900173|PRD0904887|PRD0904358|PRD0903269|PRD0901705|PRD0903836|PRD0902666|PRD0901496|PRD0900478
9.94E+14,PRD0901835|PRD0901568|PRD0902817|PRD0904192|PRD0903720|PRD0900121|PRD0901093|PRD0903174|PRD0904548
9.94E+14,PRD0901671|PRD0902054|PRD0901776|PRD0900132|PRD0904234|PRD0902248|PRD0904001|PRD0902270
9.94E+14,PRD0902448|PRD0903761|PRD0903175|PRD0901328|PRD0904531|PRD0902494|PRD0904250|PRD0902254|PRD0902371|PRD0903590|PRD0903020|PRD0904399|PRD0904712|PRD0904166|PRD0901711|PRD0904690|PRD0902570|PRD0903929|PRD0902883|PRD0901092|PRD0900660|PRD0903826|PRD0900986|PRD0901295|PRD0900956
9.94E+14,PRD0904914|PRD0902880|PRD0903867|PRD0904358|PRD0902786|PRD0902029|PRD0901068|PRD0901951|PRD0903078|PRD0903003|PRD0902374
9.94E+14,PRD0901658|PRD0900173|PRD0902676
9.94E+14,PRD0903190|PRD0904044|PRD0904881|PRD0902029|PRD0903113|PRD0900830|PRD0902508|PRD0900462|PRD0902690|PRD0900432|PRD0904000|PRD0901655|PRD0903898|PRD0901007|PRD0903750|PRD0902527|PRD0904569|PRD0903460|PRD0902431|PRD0903728|PRD0903751|PRD0901672|PRD0904490|PRD0901339|PRD0903777|PRD0902221|PRD0900774|PRD0904684
9.94E+14,PRD0904573|PRD0903360|PRD0900121|PRD0903965|PRD0903077
9.94E+14,PRD0903764|PRD0901797|PRD0902472|PRD0900413|PRD0900367|PRD0902569|PRD0902473
9.94E+14,PRD0904663|PRD0904679|PRD0903964|PRD0902438|PRD0901358|PRD0900484|PRD0903365|PRD0903298
9.94E+14,PRD0902956|PRD0904945|PRD0900051|PRD0901777|PRD0900027|PRD0901562|PRD0904250|PRD0902181|PRD0903612|PRD0901348|PRD0900005|PRD0901881|PRD0904933
9.94E+14,PRD0903883|PRD0900249|PRD0900254|PRD0902198|PRD0901220
9.94E+14,PRD0904019|PRD0903393|PRD0900875|PRD0903113|PRD0902770|PRD0902695|PRD0902054|PRD0900830|PRD0903057|PRD0904828|PRD0903750|PRD0903403|PRD0903018|PRD0903089|PRD0902319|PRD0904507
9.94E+14,PRD0900906|PRD0900233|PRD0903052|PRD0900173|PRD0903525|PRD0904066|PRD0902112|PRD0901094|PRD0900400|PRD0903195|PRD0904165|PRD0902540|PRD0904486|PRD0902703|PRD0904170|PRD0903898|PRD0902984|PRD0901672|PRD0903228|PRD0901040|PRD0903428|PRD0903311|PRD0900675|PRD0904690|PRD0901286|PRD0902307|PRD0902483
9.94E+14,PRD0902326|PRD0904283|PRD0900787|PRD0903074|PRD0900299|PRD0900449|PRD0901428|PRD0902029|PRD0901967|PRD0902873|PRD0901228|PRD0904393|PRD0903030|PRD0904404|PRD0900167|PRD0902277|PRD0903678|PRD0902891|PRD0900137|PRD0900522|PRD0901114
9.94E+14,PRD0901852|PRD0903620|PRD0903074|PRD0903596|PRD0904164|PRD0903786|PRD0901585|PRD0903078|PRD0904569|PRD0904452|PRD0903228|PRD0904200|PRD0901527|PRD0904724|PRD0903291|PRD0903878|PRD0901099|PRD0902666|PRD0904306|PRD0904604
9.94E+14,PRD0902514|PRD0901942|PRD0904939|PRD0901505|PRD0900302|PRD0900375|PRD0903269|PRD0903999|PRD0901749|PRD0901032|PRD0901389|PRD0902254|PRD0901844|PRD0903393|PRD0903993|PRD0900152|PRD0904839|PRD0900809|PRD0901490|PRD0903750|PRD0901345|PRD0903988|PRD0904909|PRD0903724|PRD0903857|PRD0903550|PRD0904414|PRD0903528|PRD0904907|PRD0904637|PRD0903020|PRD0900658|PRD0902265|PRD0902692|PRD0903228|PRD0904752|PRD0902924|PRD0902569
9.94E+14,PRD0903578|PRD0901861|PRD0902162|PRD0904181|PRD0900403
9.94E+14,PRD0903856|PRD0904170|PRD0901057|PRD0904888|PRD0904429|PRD0902196|PRD0904830|PRD0904240|PRD0903640
9.94E+14,PRD0904263|PRD0901055|PRD0900154
9.94E+14,PRD0904100|PRD0900223|PRD0901337|PRD0900023|PRD0901741|PRD0903287|PRD0902039|PRD0904478|PRD0901549|PRD0900302|PRD0900830|PRD0902044|PRD0902944|PRD0900958|PRD0901530|PRD0902844|PRD0904838|PRD0901185|PRD0901405|PRD0901141|PRD0902436|PRD0904476|PRD0901642|PRD0904042|PRD0903399|PRD0902140
9.94E+14,PRD0900571|PRD0903644|PRD0903620|PRD0903463|PRD0902328|PRD0904429|PRD0900240|PRD0903317|PRD0904780|PRD0904858|PRD0901727|PRD0901619|PRD0904358|PRD0901123|PRD0904554|PRD0902610|PRD0900383|PRD0901611|PRD0900281|PRD0904433|PRD0900435|PRD0900997
9.94E+14,PRD0903511|PRD0900876|PRD0900066|PRD0904962|PRD0901124|PRD0902570
9.94E+14,PRD0903579|PRD0904722|PRD0902420|PRD0902112|PRD0900700|PRD0904048|PRD0900234|PRD0900653|PRD0901810|PRD0904526|PRD0904409|PRD0902478|PRD0901340|PRD0902175|PRD0900774|PRD0902499|PRD0901881|PRD0904265|PRD0900989|PRD0904707|PRD0903878|PRD0904001|PRD0900868|PRD0901405|PRD0903390|PRD0904993|PRD0901114|PRD0903924
9.94E+14,PRD0904720|PRD0903480
9.94E+14,PRD0904463|PRD0901819|PRD0900154
9.94E+14,PRD0903625
9.94E+14,PRD0901055|PRD0904463|PRD0904061
9.94E+14,PRD0904463|PRD0901055|PRD0900154
9.94E+14,PRD0901689|PRD0900121|PRD0902285
9.94E+14,PRD0903608|PRD0904281|PRD0901773|PRD0903317|PRD0900121|PRD0903898|PRD0904158|PRD0902060|PRD0902465
9.94E+14,PRD0900715|PRD0903560|PRD0903096|PRD0904497|PRD0902308|PRD0900833|PRD0901982
9.94E+14,PRD0900191|PRD0904045|PRD0902802|PRD0902357|PRD0902709|PRD0900148|PRD0901739
9.94E+14,PRD0904365|PRD0904465|PRD0901887|PRD0901744|PRD0903991|PRD0900672|PRD0903291|PRD0900921|PRD0902049|PRD0900962
9.94E+14,PRD0904077|PRD0901324|PRD0904004|PRD0902029|PRD0900691|PRD0901066|PRD0903025|PRD0903691|PRD0903423|PRD0901094|PRD0903067|PRD0900629|PRD0903155|PRD0904777|PRD0902897|PRD0902688|PRD0904512|PRD0901041|PRD0901650|PRD0900955
9.94E+14,PRD0900245|PRD0903047|PRD0902194|PRD0903753|PRD0900652|PRD0901400|PRD0900283|PRD0904393|PRD0904104|PRD0900633|PRD0904254|PRD0902540|PRD0902969|PRD0902129|PRD0900027|PRD0900699|PRD0901607|PRD0902044|PRD0903228|PRD0900461|PRD0902681|PRD0900569|PRD0902468|PRD0902610|PRD0900435|PRD0902840|PRD0901295
9.94E+14,PRD0900420|PRD0901861|PRD0904315|PRD0900302|PRD0902808|PRD0903269|PRD0904358|PRD0901353|PRD0902103|PRD0903138|PRD0903048|PRD0903827|PRD0900587|PRD0902393
9.94E+14,PRD0901828|PRD0904780|PRD0901679|PRD0900703
9.94E+14,PRD0902501|PRD0904345|PRD0902877|PRD0902545|PRD0903472|PRD0900691|PRD0903033|PRD0901043|PRD0903620|PRD0900927|PRD0900400|PRD0904330|PRD0901019
9.94E+14,PRD0904355|PRD0901961|PRD0902029|PRD0904486|PRD0900608|PRD0903269|PRD0900097|PRD0901265|PRD0902131|PRD0901475|PRD0900472|PRD0903174|PRD0903151|PRD0901837|PRD0900265|PRD0902666|PRD0903230
9.94E+14,PRD0904538|PRD0900489|PRD0903052|PRD0902898|PRD0904976|PRD0901304|PRD0904885|PRD0900676|PRD0900547|PRD0904805|PRD0904365|PRD0904222|PRD0902540|PRD0904569|PRD0900675|PRD0902413|PRD0901146|PRD0901492|PRD0902024
9.94E+14,PRD0904463|PRD0904061|PRD0900963|PRD0901055|PRD0900154
9.94E+14,PRD0903258|PRD0903867|PRD0902540|PRD0900066|PRD0904489|PRD0903587|PRD0903074|PRD0901383|PRD0903220|PRD0902786|PRD0903228|PRD0901359|PRD0900034|PRD0901527
9.94E+14,PRD0901235|PRD0902599|PRD0904358|PRD0903052|PRD0903216|PRD0900826|PRD0902533|PRD0904634|PRD0902977|PRD0900322|PRD0904169
9.94E+14,PRD0900715|PRD0900925|PRD0900830|PRD0903842|PRD0904158|PRD0901007|PRD0903465|PRD0901430|PRD0903946|PRD0903570|PRD0903898|PRD0900249|PRD0902751|PRD0903725|PRD0904233|PRD0900986
9.94E+14,PRD0900575|PRD0900202|PRD0903052|PRD0904299|PRD0903074|PRD0900684|PRD0901161|PRD0903612|PRD0903377|PRD0901265|PRD0904883|PRD0900078
9.94E+14,PRD0904099|PRD0901621|PRD0904245|PRD0903999
9.94E+14,PRD0901962|PRD0901423|PRD0903327
9.94E+14,PRD0903977|PRD0902227|PRD0902898|PRD0901316|PRD0904738|PRD0904735|PRD0903636|PRD0903052|PRD0904250|PRD0900830|PRD0904358|PRD0903536|PRD0903806|PRD0901660|PRD0901155|PRD0903081
9.94E+14,PRD0902207|PRD0904014|PRD0904857|PRD0901038|PRD0903371|PRD0904976|PRD0903074|PRD0903672|PRD0903651|PRD0901569|PRD0904742|PRD0903940|PRD0903161|PRD0902446
9.94E+14,PRD0903388|PRD0900691|PRD0900652|PRD0904349|PRD0903763|PRD0903092|PRD0904624|PRD0901674|PRD0903052|PRD0904976|PRD0902004|PRD0900523|PRD0902925|PRD0903542|PRD0903298
9.94E+14,PRD0901652|PRD0900233|PRD0901461|PRD0901087
9.94E+14,PRD0904061|PRD0901055|PRD0900154|PRD0904463
9.94E+14,PRD0902352|PRD0903287|PRD0901276|PRD0903876|PRD0900830|PRD0901383|PRD0904887|PRD0904358|PRD0901945|PRD0904421|PRD0901316|PRD0904250|PRD0900652|PRD0901335|PRD0901336|PRD0901300|PRD0902834|PRD0904488|PRD0903119|PRD0902692|PRD0904651|PRD0900546|PRD0903004
9.94E+14,PRD0903736|PRD0903833|PRD0904590|PRD0903010|PRD0902786
9.94E+14,PRD0902403|PRD0902067|PRD0900426|PRD0902087|PRD0901887|PRD0903223|PRD0903362|PRD0903993|PRD0903745|PRD0903627|PRD0903787|PRD0903228|PRD0900915|PRD0900218|PRD0904867
9.94E+14,PRD0901423|PRD0901962
9.94E+14,PRD0900715|PRD0904857|PRD0904519|PRD0904888|PRD0904421|PRD0903256|PRD0902752
9.94E+14,PRD0900841|PRD0903517|PRD0902760|PRD0902029|PRD0902124|PRD0902254|PRD0903342|PRD0904695|PRD0902907|PRD0900824
9.94E+14,PRD0902625|PRD0900315|PRD0901852|PRD0904315|PRD0900691|PRD0902029|PRD0902908|PRD0900266|PRD0901861|PRD0900099|PRD0904401|PRD0903514|PRD0903422|PRD0903125|PRD0902374|PRD0900942|PRD0904234|PRD0904745|PRD0901359|PRD0901343|PRD0901405|PRD0903050|PRD0902242
9.94E+14,PRD0903523|PRD0902721|PRD0903234|PRD0904028|PRD0904624|PRD0900720|PRD0903685|PRD0901718
9.94E+14,PRD0900474|PRD0900415|PRD0902540|PRD0903235|PRD0903271|PRD0901283
9.94E+14,PRD0900345|PRD0900684|PRD0900780|PRD0902217|PRD0903814|PRD0900771|PRD0901845
9.94E+14,PRD0904475|PRD0900830|PRD0903763|PRD0903931|PRD0901228|PRD0902392|PRD0901533|PRD0900087|PRD0900649
9.94E+14,PRD0901075|PRD0902675|PRD0902083
9.94E+14,PRD0900251|PRD0902836|PRD0900011|PRD0900830|PRD0901371|PRD0904962|PRD0903600|PRD0902144
9.94E+14,PRD0903608|PRD0901408|PRD0902029|PRD0901627|PRD0901383|PRD0900733|PRD0901057|PRD0901712|PRD0904432|PRD0904976|PRD0900830|PRD0901802|PRD0903767|PRD0901082|PRD0902881
9.94E+14,PRD0903576|PRD0900799|PRD0901035|PRD0901458|PRD0900204
9.94E+14,PRD0903703|PRD0900074|PRD0904920|PRD0903052|PRD0904066|PRD0901768|PRD0901577|PRD0900329|PRD0902890|PRD0902431|PRD0900724|PRD0901608|PRD0901691
9.94E+14,PRD0900744|PRD0902110|PRD0903867|PRD0904976|PRD0904771|PRD0901861|PRD0904250|PRD0901228|PRD0903372|PRD0902631|PRD0901585|PRD0903078|PRD0900801|PRD0903228|PRD0900433|PRD0900983|PRD0901893
9.94E+14,PRD0904848|PRD0900794|PRD0904355|PRD0901458|PRD0900234|PRD0900867|PRD0901265|PRD0903620|PRD0903374|PRD0902254|PRD0904221|PRD0901228|PRD0901867|PRD0900634|PRD0901145|PRD0900386|PRD0904315|PRD0900930|PRD0900691|PRD0902029|PRD0901383|PRD0900830|PRD0904813|PRD0903489|PRD0903057|PRD0904230|PRD0900275|PRD0902390|PRD0900577|PRD0904334|PRD0900774|PRD0902338|PRD0904745|PRD0900956|PRD0901359|PRD0900708|PRD0904846|PRD0901642|PRD0900567|PRD0902479|PRD0904975|PRD0902287|PRD0902430|PRD0901172|PRD0900845|PRD0902270|PRD0900155
9.94E+14,PRD0901293|PRD0902266|PRD0903052|PRD0902217|PRD0900324|PRD0904792|PRD0901991|PRD0900889|PRD0900346|PRD0902129|PRD0901182|PRD0901468|PRD0902226|PRD0904901|PRD0900875|PRD0900173|PRD0900830|PRD0901264|PRD0903898|PRD0904196|PRD0900432|PRD0903488|PRD0904616|PRD0901873|PRD0901139|PRD0903548|PRD0903678
9.94E+14,PRD0901213|PRD0900684|PRD0900470|PRD0901652|PRD0902238|PRD0904044|PRD0900632|PRD0901316|PRD0900310|PRD0900986|PRD0904539
9.94E+14,PRD0901962
9.94E+14,PRD0901787|PRD0903743|PRD0903803|PRD0903677|PRD0900535|PRD0904761
9.94E+14,PRD0904636|PRD0900588|PRD0901776|PRD0903754|PRD0902029|PRD0902300|PRD0903086|PRD0900810|PRD0902608|PRD0904188|PRD0903374|PRD0903074|PRD0904101|PRD0904887|PRD0902540|PRD0903738|PRD0904985|PRD0902982|PRD0901806
9.94E+14,PRD0900744|PRD0904915|PRD0903395|PRD0904358|PRD0903211|PRD0903115
9.94E+14,PRD0901333|PRD0904887|PRD0901712|PRD0901247|PRD0902509|PRD0903586|PRD0902596
9.94E+14,PRD0904463|PRD0901055|PRD0901819|PRD0904061
9.94E+14,PRD0901055|PRD0900154
9.94E+14,PRD0901621|PRD0904025|PRD0902930|PRD0901037|PRD0904487|PRD0900803|PRD0901850
9.94E+14,PRD0904305|PRD0903840|PRD0901112|PRD0900066|PRD0901383|PRD0904250|PRD0902103|PRD0901305|PRD0900260|PRD0900167
9.94E+14,PRD0900386|PRD0901169|PRD0904663|PRD0903644|PRD0900684|PRD0904358|PRD0902900|PRD0904962|PRD0900324|PRD0904670|PRD0902197|PRD0903308|PRD0903806|PRD0900736|PRD0904729|PRD0903285|PRD0900984
9.94E+14,PRD0903864|PRD0904318|PRD0902170|PRD0901348|PRD0903178|PRD0902289|PRD0904867
9.94E+14,PRD0904938|PRD0903469|PRD0904945|PRD0901240|PRD0900302|PRD0900314|PRD0901153|PRD0900121|PRD0900028|PRD0903052|PRD0901878|PRD0903074|PRD0900679|PRD0900684|PRD0903991|PRD0900456|PRD0904142|PRD0904409|PRD0902320|PRD0901538|PRD0904166|PRD0904480|PRD0903815|PRD0904228|PRD0900478|PRD0902292|PRD0904097|PRD0900141
9.94E+14,PRD0901877|PRD0901831|PRD0904252|PRD0904172|PRD0903935|PRD0903587|PRD0903867|PRD0900456|PRD0901585|PRD0904711|PRD0900730|PRD0901687|PRD0902540|PRD0900173|PRD0900179|PRD0902503|PRD0902000|PRD0900840|PRD0900176|PRD0902044|PRD0904777|PRD0900523|PRD0901821|PRD0903399|PRD0904194|PRD0904289|PRD0903485|PRD0901982|PRD0903081|PRD0902642|PRD0901343|PRD0902571|PRD0903685|PRD0902242|PRD0904661|PRD0904306
9.94E+14,PRD0902759|PRD0901878|PRD0901689|PRD0900121|PRD0903269|PRD0900986
9.94E+14,PRD0900358|PRD0900119|PRD0901930|PRD0901003|PRD0904754|PRD0901261|PRD0903783|PRD0901205|PRD0903753|PRD0904976|PRD0900008|PRD0901657|PRD0900249|PRD0903514|PRD0904106|PRD0902552|PRD0902562|PRD0902091|PRD0902133|PRD0900337|PRD0901742|PRD0902747|PRD0904634
9.94E+14,PRD0902817|PRD0901088
9.94E+14,PRD0902267|PRD0900364|PRD0903788|PRD0900603|PRD0903377|PRD0900932|PRD0900233|PRD0904858|PRD0901173|PRD0900036|PRD0902539|PRD0902875|PRD0900205|PRD0902406|PRD0904134|PRD0900037|PRD0902776|PRD0902650|PRD0901608|PRD0904682|PRD0901904
9.94E+14,PRD0902110|PRD0901311|PRD0904416|PRD0903074|PRD0902174|PRD0901549|PRD0901938|PRD0902060|PRD0901290|PRD0903782|PRD0900218|PRD0900289|PRD0901837|PRD0901461|PRD0901672|PRD0902306|PRD0902549
9.94E+14,PRD0902180|PRD0903594|PRD0902728|PRD0904044|PRD0900121|PRD0904045|PRD0902740|PRD0903542|PRD0902555|PRD0900701|PRD0902650|PRD0904867|PRD0903263|PRD0903678
9.94E+14,PRD0900770|PRD0904788|PRD0903145|PRD0900324|PRD0900761|PRD0901098|PRD0903423|PRD0903052|PRD0900407|PRD0900679|PRD0901878|PRD0901901|PRD0903683|PRD0900162|PRD0902786|PRD0904600|PRD0903502|PRD0904695|PRD0904705
9.94E+14,PRD0900858|PRD0904335|PRD0903499|PRD0904217
9.94E+14,PRD0902472|PRD0902276|PRD0902029|PRD0902882|PRD0904947|PRD0903426|PRD0904056|PRD0902509|PRD0901887|PRD0902310|PRD0900618|PRD0903278|PRD0904157|PRD0903395|PRD0900159|PRD0904857|PRD0903620|PRD0904904|PRD0900705|PRD0901357|PRD0903442|PRD0902319|PRD0904215|PRD0904076|PRD0901977|PRD0900414|PRD0903135|PRD0904550|PRD0903273|PRD0903774|PRD0902838|PRD0902063|PRD0901527
9.94E+14,PRD0900426|PRD0901703|PRD0903387|PRD0900371|PRD0900518|PRD0900254|PRD0900436
9.94E+14,PRD0902194|PRD0901428|PRD0900423|PRD0902098|PRD0902632|PRD0902775|PRD0904976|PRD0903620|PRD0902129|PRD0902407|PRD0904094|PRD0901499|PRD0902787|PRD0904250|PRD0903074|PRD0902503|PRD0901098|PRD0904291|PRD0902724|PRD0903817|PRD0902648|PRD0901185|PRD0901488|PRD0900677
9.94E+14,PRD0903391|PRD0901169|PRD0904421|PRD0900531|PRD0900440|PRD0903001|PRD0903810|PRD0903497|PRD0904698|PRD0901094|PRD0904370|PRD0901704|PRD0902805
9.94E+14,PRD0904751
9.94E+14,PRD0903622|PRD0901522|PRD0902829
9.94E+14,PRD0900154|PRD0900963
9.94E+14,PRD0903615|PRD0901205|PRD0903469
9.94E+14,PRD0902420|PRD0901590|PRD0904250|PRD0900173|PRD0903620|PRD0903750|PRD0904713|PRD0902675|PRD0900646|PRD0903912
9.94E+14,PRD0901055|PRD0900154|PRD0904061|PRD0904463|PRD0904263
9.94E+14,PRD0901701|PRD0903926|PRD0904044|PRD0903052|PRD0904358|PRD0902268|PRD0903882|PRD0901712|PRD0903330|PRD0900656|PRD0902012|PRD0901002|PRD0901494|PRD0900989|PRD0901039|PRD0904264|PRD0902650|PRD0901569|PRD0900781|PRD0901723
9.94E+14,PRD0901854|PRD0901241
9.94E+14,PRD0901854|PRD0900568|PRD0901535|PRD0901842|PRD0903330|PRD0900002|PRD0902478|PRD0902510
9.94E+14,PRD0904006|PRD0901797|PRD0904409|PRD0904607|PRD0901228|PRD0902364|PRD0904791|PRD0902808|PRD0901192|PRD0902479|PRD0901253|PRD0902221|PRD0904208|PRD0902692|PRD0904844
9.94E+14,PRD0901676|PRD0904976|PRD0900780|PRD0900830|PRD0902708|PRD0901887|PRD0900938|PRD0902675|PRD0901313|PRD0901134|PRD0900112|PRD0903975|PRD0902804|PRD0904707|PRD0903777
9.94E+14,PRD0900420|PRD0904358|PRD0902347|PRD0902904
9.94E+14,PRD0900439|PRD0903369|PRD0902029|PRD0901067|PRD0901422|PRD0900684|PRD0903126|PRD0901257|PRD0902129|PRD0901395|PRD0900867|PRD0904891|PRD0900863|PRD0901304|PRD0904500|PRD0901515|PRD0900384|PRD0901008|PRD0901436|PRD0904592|PRD0902347|PRD0900064|PRD0900337|PRD0902579|PRD0903823|PRD0904212|PRD0902367
9.94E+14,PRD0902777|PRD0904938|PRD0903362|PRD0902029|PRD0904976|PRD0900173|PRD0901161|PRD0901350|PRD0903632|PRD0902540|PRD0902210|PRD0903449|PRD0902784
9.94E+14,PRD0902981
9.94E+14,PRD0903284|PRD0904788|PRD0901658|PRD0902311|PRD0902793|PRD0902180|PRD0902227|PRD0901384|PRD0903866|PRD0903081|PRD0901340|PRD0900968|PRD0901811|PRD0904695|PRD0902127|PRD0902910|PRD0902616|PRD0904648|PRD0900785|PRD0900607|PRD0903333|PRD0903457|PRD0901498|PRD0903341|PRD0903865
9.94E+14,PRD0903579
9.94E+14,PRD0901055|PRD0904061|PRD0904463|PRD0900154
9.94E+14,PRD0901579|PRD0902734|PRD0901265|PRD0903052|PRD0902929|PRD0903678
9.94E+14,PRD0901866|PRD0901407
9.94E+14,PRD0901164|PRD0903000
9.94E+14,PRD0900906|PRD0904833|PRD0901887|PRD0904781|PRD0904822|PRD0901392|PRD0900885|PRD0900939
9.94E+14,PRD0903764|PRD0904860|PRD0902068|PRD0901798|PRD0900991|PRD0904920|PRD0902589|PRD0903627|PRD0901412|PRD0901092|PRD0901734|PRD0900200|PRD0902723|PRD0901019|PRD0901086|PRD0900509|PRD0903131|PRD0901609|PRD0903301|PRD0904413|PRD0903100
9.94E+14,PRD0901423|PRD0903327|PRD0901962
9.94E+14,PRD0902481|PRD0902296|PRD0903561|PRD0902011|PRD0904248
9.94E+14,PRD0903937|PRD0904735|PRD0901696|PRD0901315|PRD0900867|PRD0904858|PRD0904025|PRD0903408|PRD0900986|PRD0900670|PRD0904745|PRD0900020|PRD0902666|PRD0901255|PRD0902438|PRD0900455|PRD0900034|PRD0904630|PRD0900567|PRD0900773|PRD0904289|PRD0901527|PRD0902242|PRD0901827
9.94E+14,PRD0900633|PRD0903919|PRD0900329|PRD0901317|PRD0903644|PRD0904250|PRD0901008
9.94E+14,PRD0903388|PRD0902881|PRD0903170|PRD0901705
9.94E+14,PRD0903719|PRD0902658|PRD0904791|PRD0903497|PRD0904976|PRD0901639|PRD0900748|PRD0901795|PRD0901624|PRD0901835|PRD0904945|PRD0903052|PRD0900173|PRD0900830|PRD0901943|PRD0902686|PRD0901348|PRD0900676|PRD0900547|PRD0900408|PRD0901340|PRD0902985|PRD0903650|PRD0901691|PRD0900609|PRD0902594|PRD0904707|PRD0900091|PRD0901514
9.94E+14,PRD0903444|PRD0904010|PRD0900608|PRD0901609|PRD0902920|PRD0903823|PRD0900753|PRD0902265
9.94E+14,PRD0901145|PRD0900097|PRD0903074|PRD0901938|PRD0903926|PRD0900173|PRD0900129|PRD0902582|PRD0901409|PRD0904933
9.94E+14,PRD0900985|PRD0901383|PRD0902640|PRD0900212|PRD0901026|PRD0903033|PRD0900302|PRD0904025|PRD0903078|PRD0903677|PRD0900567|PRD0903685
9.94E+14,PRD0903432|PRD0901520|PRD0903975|PRD0904723|PRD0902310|PRD0903234|PRD0903899
9.94E+14,PRD0902817|PRD0903788
